"","x","y","na.x","size","vertex.names","xend","yend","na.y"
"391",0.357799000034154,0.46985362703527,FALSE,37,"SenJohnKennedy",0.597353181301204,0.621879394915756,FALSE
"401",0.357799000034154,0.46985362703527,FALSE,37,"SenJohnKennedy",0.414661247307037,0.440193081139738,FALSE
"411",0.357799000034154,0.46985362703527,FALSE,37,"SenJohnKennedy",0.451875324300637,0.203237489176661,FALSE
"421",0.357799000034154,0.46985362703527,FALSE,37,"SenJohnKennedy",0.414820941458481,0.633093510933471,FALSE
"431",0.357799000034154,0.46985362703527,FALSE,37,"SenJohnKennedy",0.378703323474485,0.665615239212297,FALSE
"441",0.357799000034154,0.46985362703527,FALSE,37,"SenJohnKennedy",0.416734241574026,0.703391955259217,FALSE
"451",0.357799000034154,0.46985362703527,FALSE,37,"SenJohnKennedy",0.404561253298503,0.502147079641729,FALSE
"461",0.357799000034154,0.46985362703527,FALSE,37,"SenJohnKennedy",0.499036199159546,0.499496759026988,FALSE
"471",0.357799000034154,0.46985362703527,FALSE,37,"SenJohnKennedy",0.377830352904215,0.198332488314059,FALSE
"481",0.357799000034154,0.46985362703527,FALSE,37,"SenJohnKennedy",0.457989742310934,0.433049701906737,FALSE
"491",0.357799000034154,0.46985362703527,FALSE,37,"SenJohnKennedy",0.345150781205914,0.618531727710607,FALSE
"751",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.324166431303026,0.81726301903625,FALSE
"761",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.588955192690404,0.482408460282889,FALSE
"771",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.744106586340036,0.609844572725945,FALSE
"781",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.608315474195652,0.767078346388398,FALSE
"791",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.802969114642898,0.558691933992915,FALSE
"801",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.376322302378813,0.556591197609969,FALSE
"811",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.801219180201524,0.684250072240331,FALSE
"821",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.753526672028023,0.498979575591419,FALSE
"831",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.509058614935826,0.579054930630095,FALSE
"841",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.357799000034154,0.46985362703527,FALSE
"851",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.325060328901302,0.688534986419114,FALSE
"861",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.337309768628696,0.524564819244131,FALSE
"871",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.560578088798135,1,FALSE
"881",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.474544898828045,0.640716125218343,FALSE
"891",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.656463499448834,0.990593036800354,FALSE
"901",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.513920446636208,0.86981087534515,FALSE
"911",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.331634920849322,0.579935221252755,FALSE
"921",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.47682949918093,0.981435738246836,FALSE
"931",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.727782461987988,0.560317131283611,FALSE
"941",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.453833680451714,0.705974921665529,FALSE
"95",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.707680258121591,0.702372333567029,FALSE
"96",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.480230189449927,0.769009181261516,FALSE
"97",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.431634466369745,0.579629372639282,FALSE
"98",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.805010276385614,0.630640710253542,FALSE
"99",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.756322686546328,0.666578659175273,FALSE
"100",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.706757403291462,0.745492372853174,FALSE
"101",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.577845518045107,0.766921618277226,FALSE
"102",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.689828065220617,0.478852834213884,FALSE
